time , step-size , {controllerFMU}.controller.fanSpeed , {controllerFMU}.controller.valveOpen , {environmentFMU}.env.OAT_OUT , {environmentFMU}.env.RAT_OUT , {roomFMU}.room.RAT , {wallFMU}.wall.Tisurf
246.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.290728906696636 , 14.590248169998931
247.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.30573917412381 , 14.58466862665618
248.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.32057074634304 , 14.579090404688218
249.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.335225708202714 , 14.573513505093613
250.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.34970612023657 , 14.56793792886837
251.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.36401401894878 , 14.56236367700577
252.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.37815141709444 , 14.556790750496416
253.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.3921203039565 , 14.551219150328288
254.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.40592264561815 , 14.54564887748671
255.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.419560385234654 , 14.540079932954372
256.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.43303544330043 , 14.534512317711313
257.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.44634971791329 , 14.528946032734952
258.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.459505085035836 , 14.52338107900013
259.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.47250339875355 , 14.517817457478737
260.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.48534649152867 , 14.512255169140627
261.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.49803617445424 , 14.50669421495259
262.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.51057423750245 , 14.501134595878947
263.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.52296244977186 , 14.49557631288135
264.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.53520255972833 , 14.490019366918942
265.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.54729629544888 , 14.48446375894819
266.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.55924536485669 , 14.478909489922936
267.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.57105145595855 , 14.473356560794528
268.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.58271623707473 , 14.467804972511672
269.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.59424135707086 , 14.462254726020486
270.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.60562844558342 , 14.456705822264533
271.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.616879113244266 , 14.451158262184768
272.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.62799495190174 , 14.445612046719583
273.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.63897753484043 , 14.440067176804856
274.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.649828416998595 , 14.434523653373832
275.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.66054913518016 , 14.42898147735724
276.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.671141208267066 , 14.423440649683219
277.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.68160613742853 , 14.417901171277327
278.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.69194540632753 , 14.412363043062724
279.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.702160481323965 , 14.406826265959912
280.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.71225281167847 , 14.401290840886826
281.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.72222382975023 , 14.395756768758933
282.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.73207495119411 , 14.390224050489152
283.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.74180757515644 , 14.384692686987892
284.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.75142308446673 , 14.379162679163022
285.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.76092284582846 , 14.373634027919897
286.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.77030914304806 , 14.368106181499863
287.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.77958143381295 , 14.362580246262109
288.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.78874198198184 , 14.357055670307176
289.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.79779209161013 , 14.351532454530398
290.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.80673305154563 , 14.34601059982453
291.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.81556613560593 , 14.340490107080052
292.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.82429260275451 , 14.334970977184769
293.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.83291369727083 , 14.329453211024028
294.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.84143064892653 , 14.323936809480692
295.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.84984467314915 , 14.318421773435196
296.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.85815697119459 , 14.312908103765432
297.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.86636873030902 , 14.307395801346885
298.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.874481123893304 , 14.301884867052596
299.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.88249531166457 , 14.296375301753073
300.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.89041243981547 , 14.290867106316357
301.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.898233641171416 , 14.285360281608165
302.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.90596003534792 , 14.27985482849164
303.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.91359272890434 , 14.274350747827487
304.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.92113281549472 , 14.268848040474058
305.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.92858137601923 , 14.263346707287193
306.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.93593947877321 , 14.25784674912033
307.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.94320817959385 , 14.252348166824486
308.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.95038852200549 , 14.24685096124819
309.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.95748153736291 , 14.241355133237622
310.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.96448824499422 , 14.235860683636524
311.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.9714096523392 , 14.230367613286214
312.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.9782467550901 , 14.224875923025637
313.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.985000537328276 , 14.219385613691287
314.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.991671971657254 , 14.213896686117275
315.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 37.998262019340416 , 14.20840914113532
316.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.004771630429566 , 14.202922979574767
317.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.0112017438982 , 14.19743820226254
318.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.01755328777004 , 14.191954810023116
319.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.023827179245394 , 14.18647280367878
320.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.03002432482933 , 14.180992184049256
321.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.03614562045589 , 14.175512951951992
322.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.04219195161058 , 14.170035108201999
323.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.04816419345262 , 14.164558653611984
324.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.05406321093548 , 14.159083588992274
325.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.05988985892626 , 14.153609915150888
326.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.0656449823228 , 14.14813763289329
327.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.07132941616924 , 14.142666743022792
328.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.076943985772544 , 14.137197246340337
329.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.08248950681539 , 14.131729143644492
330.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.08796678546806 , 14.126262435731485
331.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.09337661850038 , 14.120797123395272
332.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.098719793388604 , 14.115333207427273
333.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.10399708842745 , 14.109870688616782
334.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.10920927283483 , 14.104409567750764
335.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.114357106859096 , 14.098949845613824
336.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.1194413418816 , 14.093491522988177
337.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.12446272052297 , 14.088034600653808
338.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.129421976742925 , 14.08257907938836
339.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.13431983594167 , 14.077124959967227
340.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.13915701506094 , 14.071672243163441
341.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.14393422268127 , 14.066220929747782
342.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.148652159121 , 14.060771020488698
343.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.15331151653012 , 14.055322516152346
344.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.15791297898826 , 14.049875417502665
345.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.162457222597446 , 14.04442972530123
346.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.16694491557542 , 14.038985440307364
347.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.171376718346835 , 14.033542563278168
348.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.17575328363564 , 14.028101094968394
349.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.18007525655374 , 14.022661036130545
350.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.18434327469011 , 14.017222387514883
351.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.18855796819859 , 14.011785149869429
352.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.19271995988419 , 14.006349323939896
353.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.19682986528914 , 14.000914910469813
354.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.20088829277811 , 13.995481910200395
355.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.20489584362081 , 13.990050323870642
356.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.20885311207573 , 13.984620152217316
357.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.21276068547081 , 13.979191395974912
358.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.21661914428593 , 13.973764055875733
359.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.22042906223048 , 13.96833813264987
360.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.224191006324055 , 13.962913627025099
361.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.227905536975186 , 13.95749053972705
362.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.231573208055195 , 13.952068871479137
363.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.23519456697786 , 13.946648623002467
364.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.23877015477369 , 13.94122979501584
365.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.24230050616298 , 13.935812388236572
366.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.24578614963103 , 13.930396403378749
367.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.2492276074995 , 13.924981841154832
368.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.252625396000475 , 13.91956870227498
369.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.255980025345224 , 13.914156987447146
370.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.259291999795664 , 13.908746697377097
371.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.26256181773263 , 13.903337832768434
372.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.265789971726065 , 13.897930394322566
373.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.268976948600965 , 13.892524382738697
374.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.27212322950607 , 13.887119798713917
375.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.27522928997984 , 13.881716642943058
376.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.278295600013294 , 13.876314916118869
377.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.281322624118694 , 13.870914618931852
378.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.28431082139093 , 13.865515752070431
379.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.2872606455711 , 13.860118316220795
380.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.29017254510905 , 13.854722312067041
381.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.29304696322552 , 13.849327740291093
382.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.29588433797226 , 13.843934601572753
383.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.2986851022933 , 13.838542896589624
384.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.301449684084005 , 13.833152626017206
385.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.304178506249286 , 13.827763790528884
386.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.3068719867637 , 13.82237639079585
387.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.30953053872638 , 13.816990427487234
388.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.31215457041966 , 13.811605901269994
389.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.314744485365146 , 13.806222812808983
390.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.317300682379354 , 13.800841162766945
391.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.31982355562709 , 13.795460951804497
392.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.322313494677 , 13.790082180580129
393.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.32477088455551 , 13.784704849750314
394.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.32719610579881 , 13.779328959969257
395.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.329589534505594 , 13.773954511889164
396.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.33195154238916 , 13.768581506160162
397.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.33428249682724 , 13.763209943430303
398.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.33658276091415 , 13.757839824345405
399.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.3388526935111 , 13.752471149549333
400.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.341092649293465 , 13.74710391968386
401.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.343302978800686 , 13.741738135388616
402.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.345484028484904 , 13.73637379730116
403.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.34763614075829 , 13.7310109060571
404.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.349759654040376 , 13.72564946228983
405.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.351854902803595 , 13.720289466630716
406.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.35392221762112 , 13.7149309197091
407.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.35596192521032 , 13.709573822152217
408.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.3579743484794 , 13.704218174585296
409.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.35995980657067 , 13.69886397763142
410.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.361918614905605 , 13.693511231911806
411.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.363851085226806 , 13.688159938045429
412.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.3657575256419 , 13.682810096649336
413.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.36763824066612 , 13.67746170833852
414.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.36949353126334 , 13.672114773725841
415.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.37132369488811 , 13.666769293422249
416.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.37312902552593 , 13.661425268036632
417.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.37490981373497 , 13.656082698175847
418.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.376666346685006 , 13.650741584444777
419.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.378398908196395 , 13.645401927446109
420.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.380107778780925 , 13.640063727780722
421.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.38179323567862 , 13.634726986047358
422.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.38345555289735 , 13.629391702842842
423.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.38509500124882 , 13.624057878761919
424.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.38671184838832 , 13.618725514397369
425.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.38830635884913 , 13.613394610339945
426.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.389878794079955 , 13.60806516717846
427.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.391429412480214 , 13.6027371854997
428.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.39295846943742 , 13.597410665888438
429.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.394466217360616 , 13.592085608927501
430.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.39595290571525 , 13.586762015197705
431.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.39741878105753 , 13.581439885277929
432.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.3988640870694 , 13.576119219745049
433.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.40028906459141 , 13.570800019173834
434.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.40169395165524 , 13.565482284137497
435.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.403078983516785 , 13.56016601520684
436.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.404444392689385 , 13.55485121295088
437.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.40579040897469 , 13.549537877936682
438.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.407117259494726 , 13.544226010729359
439.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.40842516872331 , 13.53891561189201
440.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.40971435851659 , 13.533606681985875
441.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.41098504814352 , 13.528299221570236
442.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.412237454317044 , 13.522993231202303
443.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.41347179122238 , 13.517688711437515
444.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.41468827054759 , 13.512385662829272
445.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.415887101511956 , 13.507084085929046
446.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.41706849089538 , 13.501783981286497
447.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.41823264306678 , 13.496485349449243
448.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.419379760011516 , 13.491188190962944
449.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.420510041361055 , 13.48589250637141
450.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.421623684417156 , 13.480598296216588
451.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.42272088418234 , 13.475305561038414
452.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.423801833384736 , 13.470014301374936
453.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.42486672250569 , 13.464724517762354
454.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.42591573980425 , 13.459436210734854
455.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.426949071346094 , 13.454149380824845
456.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.42796690102564 , 13.448864028562758
457.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.42896941059405 , 13.443580154477164
458.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.42995677968253 , 13.438297759094723
459.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43092918582788 , 13.433016842940216
460.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.4318868044976 , 13.427737406536599
461.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43282980911245 , 13.422459450404611
462.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43375837107117 , 13.417182975063778
463.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43467265977389 , 13.411907981031181
464.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43557284264556 , 13.406634468822222
465.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.4364590851587 , 13.401362438950429
466.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43733155085699 , 13.396091891927465
467.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43819040137645 , 13.390822828263103
468.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.439035796468644 , 13.385555248465261
469.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.43986789402296 , 13.380289153040046
470.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.440686850086756 , 13.375024542491655
471.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.441492818888456 , 13.369761417322499
472.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.44228595285835 , 13.364499778033089
473.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.443066402649016 , 13.359239625122107
474.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.443834317156536 , 13.353980959086385
475.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.444589843540605 , 13.34872378042095
476.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.445333127245775 , 13.34346808961894
477.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.44606431201972 , 13.338213887171726
478.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.44678353993476 , 13.332961173568812
479.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.447490951406124 , 13.327709949297882
480.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.448186685212555 , 13.3224602148448
481.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.448870878513745 , 13.317211970693618
482.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.4495436668706 , 13.311965217326577
483.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.450205184263346 , 13.30671995522407
484.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45085556311007 , 13.301476184864628
485.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.451494934284774 , 13.2962339067252
486.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45212342713542 , 13.290993121280716
487.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45274116950186 , 13.285753829004381
488.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45334828773389 , 13.280516030367572
489.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45394490670697 , 13.275279725839907
490.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45453114984123 , 13.27004491588917
491.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.455107139118375 , 13.264811600981401
492.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45567299509622 , 13.259579781580864
493.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45622883692835 , 13.25434945814996
494.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45677478237824 , 13.249120631149399
495.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45731094783683 , 13.243893301038026
496.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.457837448337486 , 13.238667468273054
497.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45835439757283 , 13.233443133309791
498.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45886190790938 , 13.228220296601807
499.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.459360090404 , 13.222998958600948
500.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.45984905481839 , 13.217779119757276
501.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.46032890963437 , 13.212560780519144
502.0 , 1.0 , 20.0 , 20.0 , 0.0 , 0.0 , 38.46079976206911 , 13.207343941332985
