time,step-size,{controllerFMU}.controller.fanSpeed,{controllerFMU}.controller.valveOpen,{environmentFMU}.env.OAT_OUT,{environmentFMU}.env.RAT_OUT,{roomheatingFMU}.room.RAT
0.0,0.0,0.0,0.0,6.11,0.0,16.0
0.1,0.1,0.0,0.0,6.11,0.0,15.999995176725003
0.30000000000000004,0.2,0.0,0.0,6.11,0.0,15.999957957841376
0.5,0.2,0.0,0.0,6.11,0.0,15.99988693705978
0.7,0.2,0.0,0.0,6.11,0.0,15.999785309740384
0.8999999999999999,0.2,0.0,0.0,6.11,0.0,15.999655976590114
1.0999999999999999,0.2,0.0,0.0,6.109999999999999,0.0,15.999501562969208
1.2999999999999998,0.2,0.0,0.0,6.11,0.0,15.999324445028517
1.4999999999999998,0.2,0.0,0.0,6.109999999999999,0.0,15.999126773365662
1.6999999999999997,0.2,0.0,0.0,6.11,0.0,15.99891049443533
1.8999999999999997,0.2,0.0,0.0,6.109999999999999,0.0,15.998677369927783
2.0999999999999996,0.2,0.0,0.0,6.11,0.0,15.99842912205974
2.3,0.2,0.0,0.0,6.11,0.0,15.998166945005421
2.5,0.2,0.0,0.0,6.11,0.0,15.99789226545678
2.7,0.2,0.0,0.0,6.11,0.0,15.9976062656184
2.9000000000000004,0.2,0.0,0.0,6.11,0.0,15.997310015476407
3.1000000000000005,0.2,0.0,0.0,6.11,0.0,15.99700448345079
3.3000000000000007,0.2,0.0,0.0,6.11,0.0,15.996690546036634
3.500000000000001,0.2,0.0,0.0,6.11,0.0,15.99636899652992
3.700000000000001,0.2,0.0,0.0,6.11,0.0,15.996040552925226
3.9000000000000012,0.2,0.0,0.0,6.110000000000001,0.0,15.995705865063732
4.100000000000001,0.2,0.0,0.0,6.11,0.0,15.995365521102457
4.300000000000002,0.2,0.0,0.0,6.11,0.0,15.995020053369968
4.500000000000002,0.2,0.0,0.0,6.11,0.0,15.994669943665427
4.700000000000002,0.2,0.0,0.0,6.11,0.0,15.994315628055547
4.900000000000002,0.2,0.0,0.0,6.11,0.0,15.993957501215315
5.100000000000002,0.2,0.0,0.0,6.112419999999998,0.0,15.993595920357317
5.3000000000000025,0.2,0.0,0.0,6.116819999999998,0.0,15.993231208788433
5.500000000000003,0.2,0.0,0.0,6.121219999999998,0.0,15.992863659131324
5.700000000000003,0.2,0.0,0.0,6.125619999999999,0.0,15.992493536239866
5.900000000000003,0.2,0.0,0.0,6.130019999999998,0.0,15.992120893060518
6.100000000000003,0.2,0.0,0.0,6.134419999999999,0.0,15.99174631911005
6.300000000000003,0.2,0.0,0.0,6.138819999999997,0.0,15.991369825101724
6.5000000000000036,0.2,0.0,0.0,6.143219999999998,0.0,15.99099158878056
6.700000000000004,0.2,0.0,0.0,6.147619999999997,0.0,15.990611771027888
6.900000000000004,0.2,0.0,0.0,6.152019999999998,0.0,15.990230517462122
7.100000000000004,0.2,0.0,0.0,6.156419999999997,0.0,15.989847959887785
7.300000000000004,0.2,0.0,0.0,6.1608199999999975,0.0,15.989464217606459
7.500000000000004,0.2,0.0,0.0,6.165219999999998,0.0,15.989079398603822
7.700000000000005,0.2,0.0,0.0,6.169619999999997,0.0,15.988693600623805
7.900000000000005,0.2,0.0,0.0,6.174019999999997,0.0,15.988306912140667
8.100000000000005,0.2,0.0,0.0,6.178419999999997,0.0,15.987919413239021
8.300000000000004,0.2,0.0,0.0,6.182819999999998,0.0,15.987531176410126
8.500000000000004,0.2,0.0,0.0,6.187219999999996,0.0,15.98714226727289
8.700000000000003,0.2,0.0,0.0,6.191619999999997,0.0,15.986752745225902
8.900000000000002,0.2,0.0,0.0,6.196019999999996,0.0,15.986362664038126
9.100000000000001,0.2,0.0,0.0,6.200419999999997,0.0,15.98597207238319
9.3,0.2,0.0,0.0,6.204819999999996,0.0,15.985581014323106
9.5,0.2,0.0,0.0,6.209219999999997,0.0,15.985189529746068
9.7,0.2,0.0,0.0,6.213619999999997,0.0,15.984797654762438
9.899999999999999,0.2,0.0,0.0,6.218019999999996,0.0,15.984405422063546
10.099999999999998,0.2,0.0,0.0,6.22,0.0,15.984012861246285
10.299999999999997,0.2,0.0,0.0,6.22,0.0,15.983619999106049
10.499999999999996,0.2,0.0,0.0,6.22,0.0,15.983226859899629
10.699999999999996,0.2,0.0,0.0,6.219999999999999,0.0,15.982833465583703
10.899999999999995,0.2,0.0,0.0,6.219999999999999,0.0,15.982439836032567
11.099999999999994,0.2,0.0,0.0,6.219999999999999,0.0,15.982045989235772
11.299999999999994,0.2,0.0,0.0,6.219999999999999,0.0,15.981651941477105
11.499999999999993,0.2,0.0,0.0,6.22,0.0,15.981257707496482
11.699999999999992,0.2,0.0,0.0,6.22,0.0,15.980863300636502
11.899999999999991,0.2,0.0,0.0,6.22,0.0,15.98046873297502
12.09999999999999,0.2,0.0,0.0,6.219999999999999,0.0,15.98007401544527
12.29999999999999,0.2,0.0,0.0,6.219999999999999,0.0,15.979679157944577
12.49999999999999,0.2,0.0,0.0,6.22,0.0,15.979284169432626
12.699999999999989,0.2,0.0,0.0,6.22,0.0,15.978889058020368
12.899999999999988,0.2,0.0,0.0,6.22,0.0,15.978493831050756
13.099999999999987,0.2,0.0,0.0,6.22,0.0,15.97809849517154
13.299999999999986,0.2,0.0,0.0,6.22,0.0,15.977703056401284
13.499999999999986,0.2,0.0,0.0,6.22,0.0,15.977307520189092
13.699999999999985,0.2,0.0,0.0,6.22,0.0,15.976911891468701
13.899999999999984,0.2,0.0,0.0,6.22,0.0,15.976516174707315
14.099999999999984,0.2,0.0,0.0,6.22,0.0,15.976120373949932
14.299999999999983,0.2,0.0,0.0,6.22,0.0,15.975724492859506
14.499999999999982,0.2,0.0,0.0,6.219999999999999,0.0,15.975328534753094
14.699999999999982,0.2,0.0,0.0,6.22,0.0,15.974932502634736
14.89999999999998,0.2,0.0,0.0,6.22,0.0,15.974536399225158
15.09999999999998,0.2,0.0,0.0,6.22,0.0,15.974140226988666
15.29999999999998,0.2,0.0,0.0,6.22,0.0,15.973743988157521
15.499999999999979,0.2,0.0,0.0,6.219999999999999,0.0,15.973347684753884
15.699999999999978,0.2,0.0,0.0,6.219999999999999,0.0,15.972951318609852
15.899999999999977,0.2,0.0,0.0,6.219999999999999,0.0,15.972554891385453
16.099999999999977,0.2,0.0,0.0,6.22,0.0,15.972158404584981
16.299999999999976,0.2,0.0,0.0,6.219999999999999,0.0,15.971761859571775
16.499999999999975,0.2,0.0,0.0,6.219999999999999,0.0,15.971365257581597
16.699999999999974,0.2,0.0,0.0,6.22,0.0,15.970968599734784
16.899999999999974,0.2,0.0,0.0,6.219999999999999,0.0,15.970571887047138
17.099999999999973,0.2,0.0,0.0,6.219999999999999,0.0,15.970175120439908
17.299999999999972,0.2,0.0,0.0,6.219999999999999,0.0,15.969778300748642
17.49999999999997,0.2,0.0,0.0,6.22,0.0,15.96938142873156
17.69999999999997,0.2,0.0,0.0,6.22,0.0,15.968984505076673
17.89999999999997,0.2,0.0,0.0,6.22,0.0,15.968587530408522
18.09999999999997,0.2,0.0,0.0,6.22,0.0,15.968190505294238
18.29999999999997,0.2,0.0,0.0,6.220000000000001,0.0,15.967793430248857
18.499999999999968,0.2,0.0,0.0,6.22,0.0,15.967396305740614
18.699999999999967,0.2,0.0,0.0,6.22,0.0,15.966999132194887
18.899999999999967,0.2,0.0,0.0,6.219999999999999,0.0,15.966601909998596
19.099999999999966,0.2,0.0,0.0,6.22,0.0,15.966204639503795
19.299999999999965,0.2,0.0,0.0,6.22,0.0,15.965807321030931
19.499999999999964,0.2,0.0,0.0,6.22,0.0,15.9654099548719
19.699999999999964,0.2,0.0,0.0,6.22,0.0,15.965012541292703
19.899999999999963,0.2,0.0,0.0,6.22,0.0,15.964615080535937
20.099999999999962,0.2,0.0,0.0,6.217799999999992,0.0,15.964217572823035
20.29999999999996,0.2,0.0,0.0,6.213399999999991,0.0,15.96382001835558
20.49999999999996,0.2,0.0,0.0,6.208999999999991,0.0,15.963422417314518
20.69999999999996,0.2,0.0,0.0,6.20459999999999,0.0,15.963024769859144
20.89999999999996,0.2,0.0,0.0,6.200199999999989,0.0,15.96262707612879
21.09999999999996,0.2,0.0,0.0,6.1957999999999895,0.0,15.962229336244238
21.299999999999958,0.2,0.0,0.0,6.191399999999988,0.0,15.961831550310169
21.499999999999957,0.2,0.0,0.0,6.186999999999987,0.0,15.961433718416242
21.699999999999957,0.2,0.0,0.0,6.1825999999999866,0.0,15.96103584063864
21.899999999999956,0.2,0.0,0.0,6.178199999999986,0.0,15.960637917041346
22.099999999999955,0.2,0.0,0.0,6.173799999999986,0.0,15.960239947677296
22.299999999999955,0.2,0.0,0.0,6.169399999999985,0.0,15.959841932589448
22.499999999999954,0.2,0.0,0.0,6.164999999999984,0.0,15.95944387181168
22.699999999999953,0.2,0.0,0.0,6.160599999999984,0.0,15.95904576536976
22.899999999999952,0.2,0.0,0.0,6.156199999999982,0.0,15.95864761328199
23.09999999999995,0.2,0.0,0.0,6.151799999999982,0.0,15.958249415559996
23.29999999999995,0.2,0.0,0.0,6.1473999999999815,0.0,15.957851172209336
23.49999999999995,0.2,0.0,0.0,6.142999999999981,0.0,15.957452883230088
23.69999999999995,0.2,0.0,0.0,6.138599999999981,0.0,15.957054548617371
23.89999999999995,0.2,0.0,0.0,6.1341999999999794,0.0,15.956656168361802
24.099999999999948,0.2,0.0,0.0,6.129799999999979,0.0,15.95625774244995
24.299999999999947,0.2,0.0,0.0,6.125399999999978,0.0,15.955859270864671
24.499999999999947,0.2,0.0,0.0,6.120999999999977,0.0,15.955460753585587
24.699999999999946,0.2,0.0,0.0,6.116599999999977,0.0,15.95506219058922
24.899999999999945,0.2,0.0,0.0,6.1121999999999765,0.0,15.954663581849397
25.099999999999945,0.2,0.0,0.0,6.112200000000025,0.0,15.954264927337503
25.299999999999944,0.2,0.0,0.0,6.116600000000025,0.0,15.953866227023829
25.499999999999943,0.2,0.0,0.0,6.121000000000026,0.0,15.953467480883454
25.699999999999942,0.2,0.0,0.0,6.1254000000000275,0.0,15.953068688901366
25.89999999999994,0.2,0.0,0.0,6.129800000000027,0.0,15.952669851072685
26.09999999999994,0.2,0.0,0.0,6.134200000000028,0.0,15.952270967401663
26.29999999999994,0.2,0.0,0.0,6.13860000000003,0.0,15.951872037900838
26.49999999999994,0.2,0.0,0.0,6.143000000000029,0.0,15.951473062590257
26.69999999999994,0.2,0.0,0.0,6.14740000000003,0.0,15.951074041496668
26.899999999999938,0.2,0.0,0.0,6.151800000000031,0.0,15.950674974653014
27.099999999999937,0.2,0.0,0.0,6.156200000000032,0.0,15.950275862097763
27.299999999999937,0.2,0.0,0.0,6.1606000000000325,0.0,15.9498767038744
27.499999999999936,0.2,0.0,0.0,6.165000000000033,0.0,15.949477500030955
27.699999999999935,0.2,0.0,0.0,6.169400000000033,0.0,15.949078250619563
27.899999999999935,0.2,0.0,0.0,6.173800000000035,0.0,15.948678955696025
28.099999999999934,0.2,0.0,0.0,6.178200000000035,0.0,15.948279615319594
28.299999999999933,0.2,0.0,0.0,6.182600000000036,0.0,15.947880229552474
28.499999999999932,0.2,0.0,0.0,6.187000000000037,0.0,15.947480798459631
28.699999999999932,0.2,0.0,0.0,6.191400000000037,0.0,15.947081322108541
28.89999999999993,0.2,0.0,0.0,6.1958000000000375,0.0,15.946681800568907
29.09999999999993,0.2,0.0,0.0,6.200200000000039,0.0,15.946282233912465
29.29999999999993,0.2,0.0,0.0,6.204600000000039,0.0,15.945882622212755
