time , step-size , {controllerFMU}.controller.fanSpeed , {controllerFMU}.controller.valveOpen , {environmentFMU}.env.OAT_OUT , {environmentFMU}.env.RAT_OUT , {roomFMU}.room.RAT , {wallFMU}.wall.Tisurf
44.0 , 1.0 , 24.8743307548411 , 24.8743307548411 , 0.0 , 0.0 , 25.073559228981583 , 15.742812033525821
45.0 , 1.0 , 25.073559228981583 , 25.073559228981583 , 0.0 , 0.0 , 25.27158500796225 , 15.736990090051062
46.0 , 1.0 , 25.27158500796225 , 25.27158500796225 , 0.0 , 0.0 , 25.4683723173215 , 15.7311692050995
47.0 , 1.0 , 25.4683723173215 , 25.4683723173215 , 0.0 , 0.0 , 25.66388639178192 , 15.725349380306035
48.0 , 1.0 , 25.66388639178192 , 25.66388639178192 , 0.0 , 0.0 , 25.85809349452301 , 15.719530617301876
49.0 , 1.0 , 25.85809349452301 , 25.85809349452301 , 0.0 , 0.0 , 26.050960934764262 , 15.7137129177146
50.0 , 1.0 , 26.050960934764262 , 26.050960934764262 , 0.0 , 0.0 , 26.242457083652155 , 15.707896283168438
51.0 , 1.0 , 26.242457083652155 , 26.242457083652155 , 0.0 , 0.0 , 26.43255138845387 , 15.702080715282884
52.0 , 1.0 , 26.43255138845387 , 26.43255138845387 , 0.0 , 0.0 , 26.62121438505877 , 15.69626621567489
53.0 , 1.0 , 26.62121438505877 , 26.62121438505877 , 0.0 , 0.0 , 26.808417708796092 , 15.690452785957312
54.0 , 1.0 , 26.808417708796092 , 26.808417708796092 , 0.0 , 0.0 , 26.994134103582745 , 15.68464042773946
55.0 , 1.0 , 26.994134103582745 , 26.994134103582745 , 0.0 , 0.0 , 27.178337429414487 , 15.678829142626933
56.0 , 1.0 , 27.178337429414487 , 27.178337429414487 , 0.0 , 0.0 , 27.36100266822357 , 15.673018932221739
57.0 , 1.0 , 27.36100266822357 , 27.36100266822357 , 0.0 , 0.0 , 27.542105928122705 , 15.667209798122224
58.0 , 1.0 , 27.542105928122705 , 27.542105928122705 , 0.0 , 0.0 , 27.721624446066173 , 15.661401741923152
59.0 , 1.0 , 27.721624446066173 , 27.721624446066173 , 0.0 , 0.0 , 27.89953658895428 , 15.655594765215652
60.0 , 1.0 , 27.89953658895428 , 27.89953658895428 , 0.0 , 0.0 , 28.075821853219608 , 15.64978886958717
61.0 , 1.0 , 28.075821853219608 , 28.075821853219608 , 0.0 , 0.0 , 28.250460862925696 , 15.643984056621674
62.0 , 1.0 , 28.250460862925696 , 28.250460862925696 , 0.0 , 0.0 , 28.42343536642037 , 15.638180327899454
63.0 , 1.0 , 28.42343536642037 , 28.42343536642037 , 0.0 , 0.0 , 28.594728231586487 , 15.632377684997195
64.0 , 1.0 , 28.594728231586487 , 28.594728231586487 , 0.0 , 0.0 , 28.7643234397286 , 15.626576129488056
65.0 , 1.0 , 28.7643234397286 , 28.7643234397286 , 0.0 , 0.0 , 28.932206078147036 , 15.620775662941545
66.0 , 1.0 , 28.932206078147036 , 28.932206078147036 , 0.0 , 0.0 , 29.098362331444505 , 15.614976286923701
67.0 , 1.0 , 29.098362331444505 , 29.098362331444505 , 0.0 , 0.0 , 29.26277947161294 , 15.609178002996837
68.0 , 1.0 , 29.26277947161294 , 29.26277947161294 , 0.0 , 0.0 , 29.425445846955103 , 15.603380812719784
69.0 , 1.0 , 29.425445846955103 , 29.425445846955103 , 0.0 , 0.0 , 29.586350869889145 , 15.597584717647802
70.0 , 1.0 , 29.586350869889145 , 29.586350869889145 , 0.0 , 0.0 , 29.74548500369175 , 15.591789719332636
71.0 , 1.0 , 29.74548500369175 , 29.74548500369175 , 0.0 , 0.0 , 29.90283974823338 , 15.585995819322434
72.0 , 1.0 , 29.90283974823338 , 29.90283974823338 , 0.0 , 0.0 , 30.058407624758466 , 15.58020301916186
73.0 , 1.0 , 30.058407624758466 , 30.058407624758466 , 0.0 , 0.0 , 30.212182159767686 , 15.574411320391908
74.0 , 1.0 , 30.212182159767686 , 30.212182159767686 , 0.0 , 0.0 , 30.364157868054956 , 15.568620724550154
75.0 , 1.0 , 30.364157868054956 , 30.364157868054956 , 0.0 , 0.0 , 30.514330234959022 , 15.56283123317064
76.0 , 1.0 , 30.514330234959022 , 30.514330234959022 , 0.0 , 0.0 , 30.662695697878277 , 15.557042847783865
77.0 , 1.0 , 30.662695697878277 , 30.662695697878277 , 0.0 , 0.0 , 30.809251627109983 , 15.551255569916796
78.0 , 1.0 , 30.809251627109983 , 30.809251627109983 , 0.0 , 0.0 , 30.953996306065225 , 15.54546940109296
79.0 , 1.0 , 30.953996306065225 , 30.953996306065225 , 0.0 , 0.0 , 31.09692891091421 , 15.539684342832274
80.0 , 1.0 , 31.09692891091421 , 31.09692891091421 , 0.0 , 0.0 , 31.238049489716833 , 15.533900396651218
81.0 , 1.0 , 31.238049489716833 , 31.238049489716833 , 0.0 , 0.0 , 31.37735894108667 , 15.528117564062773
82.0 , 1.0 , 31.37735894108667 , 31.37735894108667 , 0.0 , 0.0 , 31.514858992447582 , 15.522335846576413
83.0 , 1.0 , 31.514858992447582 , 31.514858992447582 , 0.0 , 0.0 , 31.650552177925686 , 15.51655524569822
84.0 , 1.0 , 31.650552177925686 , 31.650552177925686 , 0.0 , 0.0 , 31.784441815931082 , 15.510775762930662
85.0 , 1.0 , 31.784441815931082 , 31.784441815931082 , 0.0 , 0.0 , 31.916531986477036 , 15.504997399772856
86.0 , 1.0 , 31.916531986477036 , 31.916531986477036 , 0.0 , 0.0 , 32.04682750828091 , 15.499220157720305
87.0 , 1.0 , 32.04682750828091 , 32.04682750828091 , 0.0 , 0.0 , 32.17533391569611 , 15.49344403826521
88.0 , 1.0 , 32.17533391569611 , 32.17533391569611 , 0.0 , 0.0 , 32.30205743551579 , 15.487669042896341
89.0 , 1.0 , 32.30205743551579 , 32.30205743551579 , 0.0 , 0.0 , 32.42700496369309 , 15.481895173098728
90.0 , 1.0 , 32.42700496369309 , 32.42700496369309 , 0.0 , 0.0 , 32.55018404202027 , 15.476122430354284
91.0 , 1.0 , 32.55018404202027 , 32.55018404202027 , 0.0 , 0.0 , 32.671602834800126 , 15.470350816141307
92.0 , 1.0 , 32.671602834800126 , 32.671602834800126 , 0.0 , 0.0 , 32.791270105554936 , 15.464580331934766
93.0 , 1.0 , 32.791270105554936 , 32.791270105554936 , 0.0 , 0.0 , 32.90919519380401 , 15.458810979206126
94.0 , 1.0 , 32.90919519380401 , 32.90919519380401 , 0.0 , 0.0 , 33.02538799194688 , 15.453042759423429
95.0 , 1.0 , 33.02538799194688 , 33.02538799194688 , 0.0 , 0.0 , 33.13985892228323 , 15.447275674051369
96.0 , 1.0 , 33.13985892228323 , 33.13985892228323 , 0.0 , 0.0 , 33.252618914201065 , 15.441509724551189
97.0 , 1.0 , 33.252618914201065 , 33.252618914201065 , 0.0 , 0.0 , 33.3636793815644 , 15.435744912380677
98.0 , 1.0 , 33.3636793815644 , 33.3636793815644 , 0.0 , 0.0 , 33.473052200323025 , 15.429981238994294
99.0 , 1.0 , 33.473052200323025 , 33.473052200323025 , 0.0 , 0.0 , 33.58074968637695 , 15.424218705843074
100.0 , 1.0 , 33.58074968637695 , 33.58074968637695 , 0.0 , 0.0 , 33.686784573714014 , 15.418457314374729
101.0 , 1.0 , 33.686784573714014 , 33.686784573714014 , 0.0 , 0.0 , 33.79116999284645 , 15.412697066033417
102.0 , 1.0 , 33.79116999284645 , 33.79116999284645 , 0.0 , 0.0 , 33.893919449567775 , 15.406937962260052
103.0 , 1.0 , 33.893919449567775 , 33.893919449567775 , 0.0 , 0.0 , 33.99504680404422 , 15.40118000449221
104.0 , 1.0 , 33.99504680404422 , 33.99504680404422 , 0.0 , 0.0 , 34.094566250267874 , 15.395423194163943
105.0 , 1.0 , 34.094566250267874 , 34.094566250267874 , 0.0 , 0.0 , 34.192492295876804 , 15.389667532706111
106.0 , 1.0 , 34.192492295876804 , 34.192492295876804 , 0.0 , 0.0 , 34.288839742366136 , 15.38391302154613
107.0 , 1.0 , 34.288839742366136 , 34.288839742366136 , 0.0 , 0.0 , 34.38362366569763 , 15.37815966210802
108.0 , 1.0 , 34.38362366569763 , 34.38362366569763 , 0.0 , 0.0 , 34.476859397323025 , 15.372407455812517
109.0 , 1.0 , 34.476859397323025 , 34.476859397323025 , 0.0 , 0.0 , 34.56856250562903 , 15.366656404077014
110.0 , 1.0 , 34.56856250562903 , 34.56856250562903 , 0.0 , 0.0 , 34.658748777813976 , 15.360906508315626
111.0 , 1.0 , 34.658748777813976 , 34.658748777813976 , 0.0 , 0.0 , 34.74743420220758 , 15.355157769939035
112.0 , 1.0 , 34.74743420220758 , 34.74743420220758 , 0.0 , 0.0 , 34.83463495103188 , 15.349410190354613
113.0 , 1.0 , 34.83463495103188 , 34.83463495103188 , 0.0 , 0.0 , 34.920367363619846 , 15.343663770966456
114.0 , 1.0 , 34.920367363619846 , 34.920367363619846 , 0.0 , 0.0 , 35.0046479300882 , 15.337918513175287
115.0 , 1.0 , 35.0046479300882 , 35.0046479300882 , 0.0 , 0.0 , 35.087493275469186 , 15.332174418378573
116.0 , 1.0 , 35.087493275469186 , 35.087493275469186 , 0.0 , 0.0 , 35.16892014430407 , 15.326431487970465
117.0 , 1.0 , 35.16892014430407 , 35.16892014430407 , 0.0 , 0.0 , 35.24894538570561 , 15.320689723341799
118.0 , 1.0 , 35.24894538570561 , 35.24894538570561 , 0.0 , 0.0 , 35.32758593887669 , 15.314949125880096
119.0 , 1.0 , 35.32758593887669 , 35.32758593887669 , 0.0 , 0.0 , 35.40485881909786 , 15.309209696969681
120.0 , 1.0 , 35.40485881909786 , 35.40485881909786 , 0.0 , 0.0 , 35.48078110417565 , 15.303471437991517
121.0 , 1.0 , 35.48078110417565 , 35.48078110417565 , 0.0 , 0.0 , 35.555369921348706 , 15.297734350323239
122.0 , 1.0 , 35.555369921348706 , 35.555369921348706 , 0.0 , 0.0 , 35.62864243465501 , 15.291998435339343
123.0 , 1.0 , 35.62864243465501 , 35.62864243465501 , 0.0 , 0.0 , 35.70061583275012 , 15.286263694410968
124.0 , 1.0 , 35.70061583275012 , 35.70061583275012 , 0.0 , 0.0 , 35.77130731717715 , 15.280530128906028
125.0 , 1.0 , 35.77130731717715 , 35.77130731717715 , 0.0 , 0.0 , 35.840734091079376 , 15.274797740189099
126.0 , 1.0 , 35.840734091079376 , 35.840734091079376 , 0.0 , 0.0 , 35.90891334835612 , 15.269066529621629
127.0 , 1.0 , 35.90891334835612 , 35.90891334835612 , 0.0 , 0.0 , 35.97586226324874 , 15.263336498561765
128.0 , 1.0 , 35.97586226324874 , 35.97586226324874 , 0.0 , 0.0 , 36.04159798035932 , 15.257607648364406
129.0 , 1.0 , 36.04159798035932 , 36.04159798035932 , 0.0 , 0.0 , 36.10613760508615 , 15.251879980381178
130.0 , 1.0 , 36.10613760508615 , 36.10613760508615 , 0.0 , 0.0 , 36.16949819447644 , 15.24615349596041
131.0 , 1.0 , 36.16949819447644 , 36.16949819447644 , 0.0 , 0.0 , 36.23169674848526 , 15.240428196447546
132.0 , 1.0 , 36.23169674848526 , 36.23169674848526 , 0.0 , 0.0 , 36.292750201635016 , 15.234704083184422
133.0 , 1.0 , 36.292750201635016 , 36.292750201635016 , 0.0 , 0.0 , 36.35267541506579 , 15.228981157509855
134.0 , 1.0 , 36.35267541506579 , 36.35267541506579 , 0.0 , 0.0 , 36.41148916896687 , 15.223259420759335
135.0 , 1.0 , 36.41148916896687 , 36.41148916896687 , 0.0 , 0.0 , 36.46920815538851 , 15.217538874265262
136.0 , 1.0 , 36.46920815538851 , 36.46920815538851 , 0.0 , 0.0 , 36.52584897141622 , 15.211819519356778
137.0 , 1.0 , 36.52584897141622 , 36.52584897141622 , 0.0 , 0.0 , 36.58142811270469 , 15.206101357359852
138.0 , 1.0 , 36.58142811270469 , 36.58142811270469 , 0.0 , 0.0 , 36.63596196736015 , 15.200384389597184
139.0 , 1.0 , 36.63596196736015 , 36.63596196736015 , 0.0 , 0.0 , 36.68946681016466 , 15.19466861738843
140.0 , 1.0 , 36.68946681016466 , 36.68946681016466 , 0.0 , 0.0 , 36.74195879712932 , 15.18895404204992
141.0 , 1.0 , 36.74195879712932 , 36.74195879712932 , 0.0 , 0.0 , 36.79345396037358 , 15.183240664894898
142.0 , 1.0 , 36.79345396037358 , 36.79345396037358 , 0.0 , 0.0 , 36.84396820331266 , 15.177528487233435
143.0 , 1.0 , 36.84396820331266 , 36.84396820331266 , 0.0 , 0.0 , 36.893517296153405 , 15.17181751037239
144.0 , 1.0 , 36.893517296153405 , 36.893517296153405 , 0.0 , 0.0 , 36.94211687168543 , 15.16610773561552
145.0 , 1.0 , 36.94211687168543 , 36.94211687168543 , 0.0 , 0.0 , 36.98978242135614 , 15.160399164263387
146.0 , 1.0 , 36.98978242135614 , 36.98978242135614 , 0.0 , 0.0 , 37.036529291623516 , 15.154691797613392
147.0 , 1.0 , 37.036529291623516 , 37.036529291623516 , 0.0 , 0.0 , 37.08237268057902 , 15.148985636959818
148.0 , 1.0 , 37.08237268057902 , 37.08237268057902 , 0.0 , 0.0 , 37.127327634829726 , 15.143280683593785
149.0 , 1.0 , 37.127327634829726 , 37.127327634829726 , 0.0 , 0.0 , 37.17140904662808 , 15.137576938803367
150.0 , 1.0 , 37.17140904662808 , 37.17140904662808 , 0.0 , 0.0 , 37.214631651249064 , 15.131874403873407
151.0 , 1.0 , 37.214631651249064 , 37.214631651249064 , 0.0 , 0.0 , 37.25701002459651 , 15.126173080085593
152.0 , 1.0 , 37.25701002459651 , 37.25701002459651 , 0.0 , 0.0 , 37.29855858103673 , 15.120472968718593
153.0 , 1.0 , 37.29855858103673 , 37.29855858103673 , 0.0 , 0.0 , 37.3392915714486 , 15.114774071047883
154.0 , 1.0 , 37.3392915714486 , 37.3392915714486 , 0.0 , 0.0 , 37.3792230814814 , 15.10907638834593
155.0 , 1.0 , 37.3792230814814 , 37.3792230814814 , 0.0 , 0.0 , 37.41836703001562 , 15.103379921882004
156.0 , 1.0 , 37.41836703001562 , 37.41836703001562 , 0.0 , 0.0 , 37.45673716781403 , 15.097684672922261
157.0 , 1.0 , 37.45673716781403 , 37.45673716781403 , 0.0 , 0.0 , 37.49434707635866 , 15.09199064272985
158.0 , 1.0 , 37.49434707635866 , 37.49434707635866 , 0.0 , 0.0 , 37.53121016686526 , 15.086297832564775
159.0 , 1.0 , 37.53121016686526 , 37.53121016686526 , 0.0 , 0.0 , 37.56733967946891 , 15.080606243683949
160.0 , 1.0 , 37.56733967946891 , 37.56733967946891 , 0.0 , 0.0 , 37.60274868257003 , 15.074915877341201
161.0 , 1.0 , 37.60274868257003 , 37.60274868257003 , 0.0 , 0.0 , 37.63745007233834 , 15.069226734787316
162.0 , 1.0 , 37.63745007233834 , 37.63745007233834 , 0.0 , 0.0 , 37.671456572364015 , 15.06353881726999
163.0 , 1.0 , 37.671456572364015 , 37.671456572364015 , 0.0 , 0.0 , 37.704780733450214 , 15.057852126033861
164.0 , 1.0 , 37.704780733450214 , 37.704780733450214 , 0.0 , 0.0 , 37.73743493354625 , 15.052166662320563
165.0 , 1.0 , 37.73743493354625 , 37.73743493354625 , 0.0 , 0.0 , 37.769431377801055 , 15.046482427368524
166.0 , 1.0 , 37.769431377801055 , 37.769431377801055 , 0.0 , 0.0 , 37.80078209874689 , 15.040799422413238
167.0 , 1.0 , 37.80078209874689 , 37.80078209874689 , 0.0 , 0.0 , 37.831498956596846 , 15.035117648687113
168.0 , 1.0 , 37.831498956596846 , 37.831498956596846 , 0.0 , 0.0 , 37.861593639653215 , 15.029437107419573
169.0 , 1.0 , 37.861593639653215 , 37.861593639653215 , 0.0 , 0.0 , 37.89107766482094 , 15.023757799836908
170.0 , 1.0 , 37.89107766482094 , 37.89107766482094 , 0.0 , 0.0 , 37.91996237822243 , 15.018079727162448
171.0 , 1.0 , 37.91996237822243 , 37.91996237822243 , 0.0 , 0.0 , 37.94825895590467 , 15.0124028906165
172.0 , 1.0 , 37.94825895590467 , 37.94825895590467 , 0.0 , 0.0 , 37.97597840463593 , 15.006727291416322
173.0 , 1.0 , 37.97597840463593 , 37.97597840463593 , 0.0 , 0.0 , 38.00313156278653 , 15.001052930776144
174.0 , 1.0 , 38.00313156278653 , 38.00313156278653 , 0.0 , 0.0 , 38.02972910129095 , 14.995379809907213
175.0 , 1.0 , 38.02972910129095 , 38.02972910129095 , 0.0 , 0.0 , 38.05578152467986 , 14.989707930017758
176.0 , 1.0 , 38.05578152467986 , 38.05578152467986 , 0.0 , 0.0 , 38.08129917218733 , 14.984037292312907
177.0 , 1.0 , 38.08129917218733 , 38.08129917218733 , 0.0 , 0.0 , 38.10629221892017 , 14.978367897994552
178.0 , 1.0 , 38.10629221892017 , 38.10629221892017 , 0.0 , 0.0 , 38.1307706770898 , 14.972699748262896
179.0 , 1.0 , 38.1307706770898 , 38.1307706770898 , 0.0 , 0.0 , 38.15474439730147 , 14.967032844313632
180.0 , 1.0 , 38.15474439730147 , 38.15474439730147 , 0.0 , 0.0 , 38.17822306989762 , 14.961367187340036
181.0 , 1.0 , 38.17822306989762 , 38.17822306989762 , 0.0 , 0.0 , 38.20121622634895 , 14.955702778532384
182.0 , 1.0 , 38.20121622634895 , 38.20121622634895 , 0.0 , 0.0 , 38.22373324069307 , 14.950039619078021
183.0 , 1.0 , 38.22373324069307 , 38.22373324069307 , 0.0 , 0.0 , 38.2457833310167 , 14.944377710161262
184.0 , 1.0 , 38.2457833310167 , 38.2457833310167 , 0.0 , 0.0 , 38.267375560973704 , 14.938717052963499
185.0 , 1.0 , 38.267375560973704 , 38.267375560973704 , 0.0 , 0.0 , 38.28851884134306 , 14.933057648663139
186.0 , 1.0 , 38.28851884134306 , 38.28851884134306 , 0.0 , 0.0 , 38.30922193161662 , 14.92739949843565
187.0 , 1.0 , 38.30922193161662 , 38.30922193161662 , 0.0 , 0.0 , 38.32949344161809 , 14.921742603453565
188.0 , 1.0 , 38.32949344161809 , 38.32949344161809 , 0.0 , 0.0 , 38.34934183314979 , 14.916086964886443
189.0 , 1.0 , 38.34934183314979 , 38.34934183314979 , 0.0 , 0.0 , 38.36877542166326 , 14.910432583900908
190.0 , 1.0 , 38.36877542166326 , 38.36877542166326 , 0.0 , 0.0 , 38.38780237795123 , 14.904779461660667
191.0 , 1.0 , 38.38780237795123 , 38.38780237795123 , 0.0 , 0.0 , 38.40643072985918 , 14.899127599326496
192.0 , 1.0 , 38.40643072985918 , 38.40643072985918 , 0.0 , 0.0 , 38.4246683640146 , 14.89347699805621
193.0 , 1.0 , 38.4246683640146 , 38.4246683640146 , 0.0 , 0.0 , 38.4425230275703 , 14.887827659004772
194.0 , 1.0 , 38.4425230275703 , 38.4425230275703 , 0.0 , 0.0 , 38.460002329960346 , 14.88217958332411
195.0 , 1.0 , 38.460002329960346 , 38.460002329960346 , 0.0 , 0.0 , 38.4771137446666 , 14.876532772163353
196.0 , 1.0 , 38.4771137446666 , 38.4771137446666 , 0.0 , 0.0 , 38.49386461099364 , 14.870887226668668
197.0 , 1.0 , 38.49386461099364 , 38.49386461099364 , 0.0 , 0.0 , 38.51026213585267 , 14.865242947983347
198.0 , 1.0 , 38.51026213585267 , 38.51026213585267 , 0.0 , 0.0 , 38.526313395545905 , 14.859599937247733
199.0 , 1.0 , 38.526313395545905 , 38.526313395545905 , 0.0 , 0.0 , 38.54202533755656 , 14.853958195599331
200.0 , 1.0 , 38.54202533755656 , 38.54202533755656 , 0.0 , 0.0 , 38.55740478234498 , 14.848317724172752
201.0 , 1.0 , 38.55740478234498 , 38.55740478234498 , 0.0 , 0.0 , 38.57245842513532 , 14.842678524099714
202.0 , 1.0 , 38.57245842513532 , 38.57245842513532 , 0.0 , 0.0 , 38.587192837709146 , 14.837040596509024
203.0 , 1.0 , 38.587192837709146 , 38.587192837709146 , 0.0 , 0.0 , 38.60161447019341 , 14.831403942526656
204.0 , 1.0 , 38.60161447019341 , 38.60161447019341 , 0.0 , 0.0 , 38.61572965284471 , 14.825768563275702
205.0 , 1.0 , 38.61572965284471 , 38.61572965284471 , 0.0 , 0.0 , 38.62954459782861 , 14.820134459876376
206.0 , 1.0 , 38.62954459782861 , 38.62954459782861 , 0.0 , 0.0 , 38.64306540099245 , 14.814501633446037
207.0 , 1.0 , 38.64306540099245 , 38.64306540099245 , 0.0 , 0.0 , 38.65629804363072 , 14.808870085099223
208.0 , 1.0 , 38.65629804363072 , 38.65629804363072 , 0.0 , 0.0 , 38.669248394244356 , 14.803239815947533
209.0 , 1.0 , 38.669248394244356 , 38.669248394244356 , 0.0 , 0.0 , 38.681922210286814 , 14.79761082709981
210.0 , 1.0 , 38.681922210286814 , 38.681922210286814 , 0.0 , 0.0 , 38.69432513990329 , 14.791983119662005
211.0 , 1.0 , 38.69432513990329 , 38.69432513990329 , 0.0 , 0.0 , 38.706462723657445 , 14.786356694737249
212.0 , 1.0 , 38.706462723657445 , 38.706462723657445 , 0.0 , 0.0 , 38.718340396247854 , 14.780731553425825
213.0 , 1.0 , 38.718340396247854 , 38.718340396247854 , 0.0 , 0.0 , 38.729963488209414 , 14.775107696825234
214.0 , 1.0 , 38.729963488209414 , 38.729963488209414 , 0.0 , 0.0 , 38.74133722760378 , 14.769485126030078
215.0 , 1.0 , 38.74133722760378 , 38.74133722760378 , 0.0 , 0.0 , 38.752466741696075 , 14.763863842132219
216.0 , 1.0 , 38.752466741696075 , 38.752466741696075 , 0.0 , 0.0 , 38.76335705861582 , 14.758243846220575
217.0 , 1.0 , 38.76335705861582 , 38.76335705861582 , 0.0 , 0.0 , 38.774013109004855 , 14.752625139381399
218.0 , 1.0 , 38.774013109004855 , 38.774013109004855 , 0.0 , 0.0 , 38.78443972764709 , 14.74700772269806
219.0 , 1.0 , 38.78443972764709 , 38.78443972764709 , 0.0 , 0.0 , 38.794641655086444 , 14.741391597251155
220.0 , 1.0 , 38.794641655086444 , 38.794641655086444 , 0.0 , 0.0 , 38.80462353922382 , 14.735776764118476
221.0 , 1.0 , 38.80462353922382 , 38.80462353922382 , 0.0 , 0.0 , 38.8143899369016 , 14.730163224375014
